event_id_cnty,event_date,event_type,sub_event_type,country,admin1,admin2,latitude,longitude,fatalities
CHI8832,2022-05-09,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0343,-73.1383,0
CHI8849,2022-05-11,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2986,-70.1331,0
CHI8858,2022-05-12,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI8830,2022-05-09,Riots,Violent demonstration,Chile,Antofagasta,Tocopilla,-22.0855,-70.193,0
CHI8847,2022-05-11,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8833,2022-05-09,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.8306,-73.1164,0
CHI8894,2022-05-19,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI8902,2022-05-20,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8892,2022-05-18,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.455,-70.5934,0
CHI8881,2022-05-17,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.9768,-72.8801,0
CHI8891,2022-05-18,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI8897,2022-05-19,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI8878,2022-05-17,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0343,-73.1383,0
CHI8890,2022-05-18,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI8880,2022-05-17,Riots,Violent demonstration,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI8872,2022-05-16,Protests,Peaceful protest,Chile,Biobio,Arauco,-37.2457,-73.3153,0
CHI8901,2022-05-20,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8869,2022-05-15,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7891,-73.1017,0
CHI8893,2022-05-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.368,-70.7139,0
CHI8865,2022-05-13,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI8875,2022-05-16,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI8918,2022-05-23,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI8922,2022-05-25,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.5256,-70.6943,0
CHI8921,2022-05-24,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI8919,2022-05-23,Protests,Peaceful protest,Chile,Tarapaca,Tamarugal,-19.2756,-68.6372,0
CHI8915,2022-05-20,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2508,-70.1097,0
CHI8923,2022-05-25,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4412,-70.7612,0
CHI8920,2022-05-23,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.4538,-71.6669,0
CHI8926,2022-05-26,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI8936,2022-05-25,Riots,Mob violence,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI8959,2022-06-02,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8948,2022-05-30,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.5256,-70.6943,0
CHI8940,2022-05-27,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI8957,2022-06-02,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI8956,2022-06-02,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI8967,2022-06-03,Riots,Violent demonstration,Chile,Coquimbo,Elqui,-30.0639,-71.367,0
CHI8945,2022-05-29,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI8958,2022-06-02,Protests,Peaceful protest,Chile,Los Lagos,Llanquihue,-41.4927,-72.3071,0
CHI8960,2022-05-27,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI8949,2022-05-30,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI8964,2022-05-31,Riots,Violent demonstration,Chile,Biobio,Concepcion,-37.0343,-73.1383,0
CHI8944,2022-05-29,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI8946,2022-05-30,Protests,Peaceful protest,Chile,Biobio,Arauco,-37.6096,-73.6488,0
CHI8952,2022-05-31,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2508,-70.1097,0
CHI8941,2022-05-27,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI8942,2022-05-27,Protests,Peaceful protest,Chile,Tarapaca,Tamarugal,-20.2558,-69.7863,0
CHI8933,2022-05-28,Violence against civilians,Attack,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI8953,2022-06-01,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI8954,2022-06-02,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI8968,2022-06-04,Battles,Armed clash,Chile,Araucania,Cautin,-39.282,-72.2308,1
CHI8979,2022-06-06,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7891,-73.1017,0
CHI8985,2022-06-07,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI8991,2022-06-09,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI8978,2022-06-04,Protests,Peaceful protest,Chile,Araucania,Cautin,-39.282,-72.2308,0
CHI8999,2022-06-10,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8980,2022-06-06,Protests,Peaceful protest,Chile,Los Rios,Valdivia,-39.8502,-71.9422,0
CHI8975,2022-06-07,Riots,Mob violence,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI8989,2022-06-09,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI8984,2022-06-07,Protests,Peaceful protest,Chile,Los Lagos,Llanquihue,-41.6164,-73.5959,0
CHI8990,2022-06-09,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8995,2022-06-07,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI8982,2022-06-06,Protests,Peaceful protest,Chile,Nuble,Diguillin,-36.6066,-72.1034,0
CHI8986,2022-06-08,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI8981,2022-06-06,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8977,2022-06-03,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI8983,2022-06-07,Protests,Peaceful protest,Chile,Antofagasta,El Loa,-23.1873,-68.0049,0
CHI8997,2022-06-10,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9037,2022-06-16,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.3685,-72.1665,0
CHI9035,2022-06-05,Violence against civilians,Attack,Chile,Los Rios,Valdivia,-39.6805,-73.2684,0
CHI9036,2022-06-14,Strategic developments,Change to group/activity,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9017,2022-06-15,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9009,2022-06-13,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7891,-73.1017,0
CHI9000,2022-06-10,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9018,2022-06-16,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9008,2022-06-13,Protests,Peaceful protest,Chile,Antofagasta,Tocopilla,-22.0855,-70.193,0
CHI9005,2022-06-13,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9006,2022-06-13,Protests,Peaceful protest,Chile,Antofagasta,El Loa,-22.3171,-68.9303,0
CHI9011,2022-06-13,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI9013,2022-06-14,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9015,2022-06-15,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9020,2022-06-17,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI9041,2022-06-22,Protests,Peaceful protest,Chile,Antofagasta,El Loa,-22.3171,-68.9303,0
CHI9045,2022-06-22,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI9051,2022-06-23,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI9050,2022-06-18,Protests,Peaceful protest,Chile,Coquimbo,Choapa,-31.7772,-70.9703,0
CHI9046,2022-06-18,Protests,Peaceful protest,Chile,Antofagasta,Tocopilla,-22.0855,-70.193,0
CHI9048,2022-06-23,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9060,2022-06-25,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9063,2022-06-26,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9058,2022-06-24,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9071,2022-06-28,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9064,2022-06-26,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9073,2022-06-29,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9067,2022-06-28,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-21.1131,-70.1204,0
CHI9059,2022-06-25,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9069,2022-06-28,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9065,2022-06-27,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9075,2022-06-30,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9076,2022-06-30,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.1933,-72.9924,0
CHI9082,2022-07-04,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.8064,-73.1837,0
CHI9115,2022-06-22,Protests,Protest with intervention,Chile,O'Higgins,Cachapoal,-34.1796,-70.6548,0
CHI9098,2022-07-03,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9120,2022-07-04,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9114,2022-06-22,Protests,Protest with intervention,Chile,Atacama,Chanaral,-26.2455,-69.6253,0
CHI9094,2022-07-01,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.7958,-73.2177,0
CHI9106,2022-07-06,Protests,Peaceful protest,Chile,Araucania,Cautin,-38.837,-72.712,0
CHI9118,2022-06-19,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI9119,2022-06-21,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI9105,2022-07-05,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9100,2022-07-05,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9101,2022-07-05,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9103,2022-07-05,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9096,2022-07-02,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9111,2022-07-06,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.2568,-71.439,0
CHI9116,2022-07-04,Protests,Protest with intervention,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9095,2022-07-02,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2508,-70.1097,0
CHI9091,2022-06-22,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-22.8916,-69.3194,0
CHI9104,2022-07-05,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9089,2022-06-19,Riots,Mob violence,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9090,2022-06-21,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9143,2022-07-14,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9147,2022-07-11,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9145,2022-07-08,Riots,Violent demonstration,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9133,2022-07-11,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9138,2022-07-12,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9140,2022-07-12,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9136,2022-07-11,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9151,2022-07-21,Strategic developments,Arrests,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9164,2022-07-18,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2508,-70.1097,0
CHI9161,2022-07-14,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9160,2022-07-17,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9170,2022-07-22,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4872,-70.5978,0
CHI9169,2022-07-20,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9184,2022-07-27,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4419,-70.679,0
CHI9179,2022-07-26,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9182,2022-07-25,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9173,2022-07-22,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI9194,2022-07-26,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI9174,2022-07-24,Protests,Peaceful protest,Chile,Araucania,Malleco,-38.4407,-71.8882,0
CHI9195,2022-07-26,Protests,Peaceful protest,Chile,Los Rios,Valdivia,-39.8711,-72.6681,0
CHI9192,2022-07-25,Protests,Peaceful protest,Chile,Los Lagos,Llanquihue,-41.7719,-73.1333,0
CHI9176,2022-07-28,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9172,2022-07-21,Protests,Peaceful protest,Chile,Valparaiso,Marga Marga,-33.0079,-71.2574,0
CHI9177,2022-07-27,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9175,2022-07-24,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9180,2022-07-26,Riots,Mob violence,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9181,2022-07-27,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9188,2022-07-28,Riots,Violent demonstration,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI9198,2022-07-28,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9183,2022-07-27,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.824,-72.6667,0
CHI9191,2022-07-24,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9238,2022-08-01,Explosions/Remote violence,Remote explosive/landmine/IED,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9239,2022-08-03,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.5309,-70.6664,0
CHI9224,2022-08-03,Protests,Peaceful protest,Chile,Atacama,Copiapo,-27.0705,-70.8279,0
CHI9206,2022-07-31,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9213,2022-08-01,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI9223,2022-08-03,Protests,Peaceful protest,Chile,Araucania,Cautin,-39.3984,-73.2099,0
CHI9237,2022-08-04,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9204,2022-07-29,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9205,2022-07-30,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9203,2022-07-28,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9202,2022-07-28,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9225,2022-08-03,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9232,2022-08-01,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.4407,-71.8882,0
CHI9210,2022-08-01,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.6363,-72.4534,0
CHI9215,2022-08-01,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.2374,-71.9646,0
CHI9236,2022-08-04,Violence against civilians,Attack,Chile,Metropolitana,Santiago,-33.4412,-70.7612,0
CHI9216,2022-08-01,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9275,2022-08-08,Protests,Protest with intervention,Chile,Metropolitana,Santiago,-33.5142,-70.7651,0
CHI9268,2022-08-10,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9276,2022-08-08,Protests,Protest with intervention,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9267,2022-08-10,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9271,2022-08-11,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI9266,2022-08-10,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI9242,2022-08-07,Violence against civilians,Attack,Chile,Los Rios,Valdivia,-39.5364,-72.9657,0
CHI9255,2022-08-06,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9262,2022-08-09,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI9264,2022-08-10,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9265,2022-08-10,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI9273,2022-08-11,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4092,-70.5666,0
CHI9269,2022-08-10,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9260,2022-08-09,Protests,Peaceful protest,Chile,Antofagasta,Tocopilla,-22.0855,-70.193,0
CHI9243,2022-08-10,Violence against civilians,Attack,Chile,O'Higgins,Cardenal Caro,-34.6469,-71.9014,0
CHI9254,2022-08-05,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9258,2022-08-08,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5982,-71.4831,0
CHI9357,2022-08-28,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4926,-70.7119,0
CHI9358,2022-08-28,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9376,2022-09-01,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9374,2022-09-01,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9287,2022-08-13,Violence against civilians,Attack,Chile,Araucania,Cautin,-38.709,-73.167,0
CHI9326,2022-08-23,Battles,Armed clash,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI9402,2022-09-09,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.4407,-71.8882,0
CHI9305,2022-08-18,Protests,Peaceful protest,Chile,Araucania,Malleco,-38.4407,-71.8882,0
CHI9285,2022-08-12,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9382,2022-09-04,Strategic developments,Other,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9309,2022-08-19,Protests,Peaceful protest,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9339,2022-08-25,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.709,-73.167,0
CHI9387,2022-09-04,Protests,Peaceful protest,Chile,Los Rios,Ranco,-40.1248,-72.3825,0
CHI9324,2022-08-22,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9761,-71.2219,0
CHI9307,2022-08-18,Riots,Violent demonstration,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI9371,2022-08-31,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI9283,2022-01-19,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI9286,2022-08-12,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9406,2022-09-09,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9297,2022-08-17,Riots,Violent demonstration,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI9327,2022-08-23,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9370,2022-08-31,Riots,Violent demonstration,Chile,Biobio,Concepcion,-36.7331,-72.9826,0
CHI9335,2022-08-24,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9362,2022-08-29,Riots,Violent demonstration,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9398,2022-09-07,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9313,2022-08-19,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2508,-70.1097,0
CHI9359,2022-08-28,Riots,Mob violence,Chile,Tarapaca,Iquique,-20.3899,-70.1711,0
CHI9311,2022-08-19,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9304,2022-08-18,Protests,Peaceful protest,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9300,2022-08-17,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9322,2022-08-22,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.9162,-73.3978,0
CHI9328,2022-08-23,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9363,2022-08-29,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.4538,-71.6669,0
CHI9377,2022-09-01,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.4538,-71.6669,0
CHI9364,2022-08-29,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.4997,-71.6239,0
CHI9314,2022-08-19,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.6122,-71.4506,0
CHI9319,2022-08-21,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9381,2022-09-02,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.4538,-71.6669,0
CHI9302,2022-08-18,Riots,Violent demonstration,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9193,2022-07-25,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8818,2022-05-03,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8938,2022-06-01,Riots,Mob violence,Chile,Biobio,Arauco,-37.6096,-73.6488,0
CHI9207,2022-08-05,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.5309,-70.6664,0
CHI8487,2022-02-11,Riots,Mob violence,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9420,2022-09-11,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI9410,2022-09-13,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI9408,2022-09-11,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9416,2022-09-11,Riots,Violent demonstration,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9411,2022-09-14,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9419,2022-09-11,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.3959,-70.671,0
CHI9422,2022-09-11,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4684,-70.5341,0
CHI9418,2022-09-11,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4228,-70.7355,0
CHI9412,2022-09-15,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9435,2022-09-17,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9434,2022-09-18,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI9449,2022-09-29,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.4127,-73.0113,0
CHI9455,2022-09-28,Riots,Violent demonstration,Chile,Los Rios,Valdivia,-39.8061,-72.9582,0
CHI9444,2022-09-25,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9450,2022-09-29,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2508,-70.1097,0
CHI9447,2022-09-28,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9457,2022-09-28,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9473,2022-10-07,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9474,2022-10-05,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9468,2022-10-06,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4684,-70.5341,0
CHI9466,2022-10-06,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI8928,2022-05-20,Explosions/Remote violence,Remote explosive/landmine/IED,Chile,Metropolitana,Santiago,-33.455,-70.5934,0
CHI9481,2022-10-10,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9496,2022-10-12,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
