globaleventid,sqldate,ingest_time,eventcode,eventbasecode,eventrootcode,quadclass,numentions,numsources,numarticles,avgtone,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_lon,actiongeo_featureid,dateadded,sourceurl
1161436649,20240303,20240303130000,010,010,01,1,10,1,10,-2.44897959183673,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20240303130000,https://www.foxnews.com/media/ahead-state-union-address-americans-say-country-state-mess
1161436651,20240303,20240303130000,013,013,01,1,1,1,1,-4.86425339366516,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20240303130000,https://wtop.com/world/2024/03/lawmakers-elect-shehbaz-sharif-as-pakistans-new-premier-protests-in-parliament-greet-appointment/
1161436653,20240303,20240303130000,020,020,02,1,10,1,10,3.38983050847458,India,IN,IN,,20,77,IN,20240303130000,https://www.moneycontrol.com/news/politics/pm-modi-contributes-rs-2000-to-bjp-for-building-viksit-bharat-12393891.html
1161436663,20240303,20240303130000,190,190,19,4,10,1,10,-7.21311475409836,"Feodosia, Krym, Avtonomna Respublika, Ukraine",UP,UP11,28553,45.0368,35.3779,-1038635,20240303130000,https://eng.obozrevatel.com/section-war/news-huge-damage-atesh-confirms-hit-on-occupants-oil-pipeline-in-feodosia-03-03-2024.html
1161436670,20240303,20240303130000,030,030,03,1,10,1,10,-1.98863636363636,"Valletta, Malta (general), Malta",MT,MT00,19479,35.8997,14.5147,-19310,20240303130000,https://www.maltatoday.com.mt/news/national/127884/new_laws_to_regulate_workplace_health_and_safety_to_be_passed_by_next_summer_abela_says
1161436672,20240303,20240303130000,051,051,05,1,3,1,3,9.11949685534591,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20240303130000,https://menafn.com/1107927903/South-Korean-financial-regulators-adopt-Japanese-model-to-increase-stockholder-gains
1161436684,20240303,20240303130000,042,042,04,1,10,1,10,0.79575596816976,Kenya,KE,KE,,1,38,KE,20240303130000,https://artmatters.info/2023/02/
1161436685,20240303,20240303130000,129,129,12,3,5,1,5,-1.21293800539084,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20240303130000,https://independantexpress.com/some-state-politicians-may-be-looking-to-end-blame-in-health-care/
1161436695,20240303,20240303130000,0333,033,03,1,5,1,5,3.74064837905237,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20240303130000,https://www.arabnews.com/node/2469586/saudi-arabia
1161436699,20240303,20240303130000,051,051,05,1,4,1,4,-1.54015401540154,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20240303130000,https://www.americanthinker.com/blog/2024/03/which_texas_senator_would_you_rather_have_as_your_leader.html
1161436705,20240303,20240303130000,020,020,02,1,10,1,10,-2.14723926380368,"Federal Capital Territory, Abuja Federal Capital Territory, Nigeria",NI,NI11,22778,8.83333,7.16667,-1997015,20240303130000,https://nigerianobservernews.com/2024/03/cbn-increases-minimum-capital-requirements-for-bureau-de-change-operators/
1161436707,20240303,20240303130000,010,010,01,1,4,1,4,-6.42201834862386,Russia,RS,RS,,60,100,RS,20240303130000,https://www.iwradio.co.uk/news/sky-news/budget-2024-unfunded-tax-cuts-deeply-unconservative-says-jeremy-hunt/
1161436726,20240303,20240303130000,042,042,04,1,5,1,5,-6.98689956331878,,,,,,,,20240303130000,https://www.yahoo.com/news/unresponsive-student-found-hallway-ky-115612527.html
1161436728,20240303,20240303130000,043,043,04,1,6,1,6,1.82529335071708,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20240303130000,https://www.yahoo.com/news/demand-healthcare-jobs-increasing-most-113000081.html
1161436740,20240303,20240303130000,042,042,04,1,40,1,10,6.9672131147541,"Jamnagar, Gujarat, India",IN,IN09,17647,22.4667,70.0667,-2098232,20240303130000,https://independantexpress.com/bill-gates-thanks-prime-minister-modi-and-visits-statue-of-unity-in-gujarat-view-trending-news/
1161436743,20240303,20240303130000,020,020,02,1,2,1,2,-4.84261501210653,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,20240303130000,https://www.livemint.com/news/india/bengaluru-rameshwaram-cafe-blast-live-ied-blast-would-have-been-more-severe-karnataka-home-minister-g-parameshwara-11709458334496.html
1161436753,20240303,20240303130000,013,013,01,1,1,1,1,-1.61290322580646,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,20240303130000,https://www.moneycontrol.com/news/india/calcutta-hc-judge-abhijit-gangopadhyay-says-he-will-resign-on-tuesday-12393601.html
1161436763,20240303,20240303130000,010,010,01,1,20,2,20,-0.44466403162055,Ireland,EI,EI,,53,-8,EI,20240303130000,https://theenterpriseleader.com/2024/03/03/bank-of-ireland-group-plc-otcmktsbkrif-sees-large-decline-in-short-interest.html
1161436771,20240303,20240303130000,020,020,02,1,2,1,2,-4.48,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20240303130000,https://www.arabnews.com/node/2469976
1161436785,20240303,20240303130000,190,190,19,4,1,1,1,-5.18867924528302,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19,39.5,-2037160,20240303130000,https://www.barrons.com/news/italian-warship-downs-drone-in-red-sea-16183d54
1161436810,20240303,20240303130000,042,042,04,1,8,4,8,-4.4811320754717,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20240303130000,https://www.thenorthernecho.co.uk/news/national/24158983.cracks-widen-netanyahus-government-top-political-rival-heads-us-talks/
1161436864,20240303,20240303130000,051,051,05,1,10,1,10,4.98084291187739,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585,-1.28333,36.8167,-2258072,20240303130000,https://artmatters.info/2019/06/
1161436870,20240303,20240303130000,070,070,07,2,5,1,5,3.26975476839237,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585,-1.28333,36.8167,-2258072,20240303130000,https://artmatters.info/2018/08/
1161436891,20240303,20240303130000,018,018,01,1,10,1,10,-1.35501355013551,,,,,,,,20240303130000,https://www.yahoo.com/news/leicester-burglaries-violated-places-worship-122853133.html
1161436903,20240303,20240303130000,071,071,07,2,10,1,10,-0.88757396449704,,,,,,,,20240303130000,https://menafn.com/1107927910/US-Congress-accepts-funding-extension-to-avoid-administration-closure
1161436933,20240303,20240303130000,114,114,11,3,10,1,10,-1.05820105820105,,,,,,,,20240303130000,https://www.gulte.com/political-news/282284/mla-meets-pawan-jagan-immediately-suspends
1161436934,20240303,20240303130000,010,010,01,1,4,1,4,-9.14634146341463,"Durban, KwaZulu-Natal, South Africa",SF,SF02,77363,-29.85,31.0167,-1224926,20240303130000,https://www.iol.co.za/mercury/news/da-accuses-ethekwini-leadership-of-being-missing-in-action-amid-ongoing-municipal-strike-ac64fdea-e30f-408d-918b-5a5f6b0ba01f
1161436974,20240303,20240303130000,020,020,02,1,8,2,8,-5.17989453307523,"Alaska, United States",US,USAK,,61.385,-152.268,AK,20240303130000,https://www.yahoo.com/news/boeing-whistleblower-says-urged-alaska-120401487.html
1161436987,20240303,20240303130000,020,020,02,1,10,1,10,-2.89317507418398,"Karoo, Free State, South Africa",SF,SF03,77328,-27.6195,27.9279,-1242588,20240303130000,https://www.news24.com/fin24/climate_future/news/opinion-environmental-dna-is-a-game-changer-for-conservation-20240303
1161436988,20240303,20240303130000,190,190,19,4,10,1,10,2.66666666666667,China,CH,CH,,35,105,CH,20240303130000,http://www.china.org.cn/world/Off_the_Wire/2024-03/03/content_117033034.htm
1161436989,20240303,20240303130000,173,173,17,4,10,1,10,-1.31578947368421,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,20240303130000,https://biztoc.com/x/51c664d306043b69
1161436990,20240303,20240303130000,0311,031,03,1,5,1,5,3.1496062992126,"Borneo, Malaysia (general), Malaysia",MY,MY00,18585,1,114,-2359175,20240303130000,https://www.malaymail.com/news/malaysia/2024/03/03/sarawaks-green-energy-commitment-a-push-for-creation-of-solid-policies-says-deputy-premier/121233
1161436995,20240303,20240303130000,051,051,05,1,1,1,1,4.51612903225807,United Kingdom,UK,UK,,54,-4,UK,20240303130000,https://nigerianobservernews.com/2024/03/rand-merchant-bank-appoints-bayo-ajayi-as-acting-ceo/
1161437122,20240303,20240303130000,112,112,11,3,4,1,4,-10.6060606060606,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20240303130000,https://biztoc.com/x/2ae465823316e311
1161437129,20240303,20240303130000,0311,031,03,1,10,1,10,1.33333333333333,Saudi Arabia,SA,SA,,25,45,SA,20240303130000,https://www.bloomberg.com/news/features/2024-03-03/qatar-lng-expansions-ensure-it-stays-world-s-top-exporting-company
1161437233,20240303,20240303130000,010,010,01,1,2,1,2,-3.01204819277108,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20240303130000,https://www.yahoo.com/news/kyiv-braces-russian-disinformation-campaign-112500715.html
1161437236,20240303,20240303130000,060,060,06,2,2,1,2,-3.13725490196078,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20240303130000,https://www.moonofalabama.org/2024/03/ukraine-sitrep-retreat-continues-for-lack-of-defense-lines.html
1161437258,20240303,20240303130000,010,010,01,1,8,1,8,1.83486238532111,"Bunker Hill, Idaho, United States",US,USID,,43.4396,-114.348,371794,20240303130000,https://theenterpriseleader.com/2024/03/03/bunker-hill-mining-corp-otcmktsbhll-short-interest-down-29-8-in-february.html
1161437268,20240303,20240303130000,030,030,03,1,10,1,10,2.83687943262411,,,,,,,,20240303130000,https://www.yahoo.com/news/more-just-laughs-gilda-club-100000905.html
1161437270,20240303,20240303130000,033,033,03,1,4,1,4,-0.87719298245614,"San Marcos River, Texas, United States",US,USTX,,29.4908,-97.4708,1375972,20240303130000,https://www.sanmarcosrecord.com/news/impacts-can-ban
1161437287,20240303,20240303130000,051,051,05,1,1,1,1,4.52127659574468,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20240303130000,https://www.yahoo.com/news/god-good-lexington-world-war-113922372.html
1161437298,20240303,20240303130000,072,072,07,2,10,1,10,0.22321428571429,,,,,,,,20240303130000,https://www.itnewsonline.com/PRNewswire/Fast-Guard-Service-Enhancing-Safety-and-Reducing-Liability-in-Seattles-Nightlife-and-Business-Sectors/975120
1161437344,20240303,20240303130000,013,013,01,1,2,1,2,-0.81395348837209,"Rice University, Texas, United States",US,USTX,,29.7173,-95.4027,1345164,20240303130000,https://www.sanmarcosrecord.com/news/can-aqua-texas-supply-enough-water-without-overpumping
1161437380,20240303,20240303130000,010,010,01,1,2,1,2,-1.38888888888889,"Delaware, United States",US,USDE,,39.3498,-75.5148,DE,20240303130000,https://biztoc.com/x/d1625e9ea6613470
1161437397,20240303,20240303130000,010,010,01,1,10,1,10,0.24630541871921,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20240303130000,https://hiphopdx.com/news/missy-elliott-cardi-b-bia
1161437445,20240303,20240303130000,010,010,01,1,10,1,10,6.52173913043478,,,,,,,,20240303130000,https://www.themarketsdaily.com/2024/03/03/vaneck-1-3-month-us-treasury-bond-etf-tbil-to-go-ex-dividend-on-february-29th.html
1161437450,20240303,20240303130000,090,090,09,2,10,1,10,1.89873417721519,,,,,,,,20240303130000,https://www.pr-inside.com/unitedhealth-group-incorporated-unh-investigation-bronstein-gewirtz-r4987635.htm
1161437451,20240303,20240303130000,010,010,01,1,5,1,5,-6.02782071097372,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20240303130000,https://www.americanthinker.com/blog/2024/03/why_do_democrats_hate_white_rural_america_so_much.html
1161437466,20240303,20240303130000,054,054,05,1,5,1,5,4.01069518716577,,,,,,,,20240303130000,https://www.northeasttoday.in/2024/03/03/risha-the-traditional-attire-from-tripura-gets-gi-tag-with-nabard-and-trlm-support/
1161438020,20230304,20240303131500,057,057,05,1,10,1,10,4,Hong Kong,HK,HK,,22.25,114.166667,HK,20240303131500,http://7thspace.com/headlines/2151273/hong_kong__hk__bahrain_sign_investment_pact.html
1161438021,20230304,20240303131500,051,051,05,1,10,1,10,0.66006600660066,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20240303131500,https://www.capitalfm.co.ke/news/2024/03/12-4-million-new-jobs-created-in-urban-areas-last-year-china-daily/
1161438027,20230304,20240303131500,010,010,01,1,5,1,5,-7.36648250460405,Jordan,JO,JO,,31,36,JO,20240303131500,https://www.northernirelandworld.com/news/crime/richhill-motorcyclist-caught-speeding-on-the-m1-at-more-than-130mph-from-lurgan-to-moira-before-crashing-into-car-warned-at-craigavon-court-he-may-face-jail-4540875
1161438030,20240202,20240303131500,036,036,03,1,5,1,5,3.33333333333334,,,,,,,,20240303131500,http://www.koreatimes.co.kr/www/nation/2024/03/356_369908.html
1161438036,20240202,20240303131500,193,193,19,4,8,1,8,-2.97872340425532,Russia,RS,RS,,60,100,RS,20240303131500,https://www3.nhk.or.jp/nhkworld/en/news/20240303_15/
1161438044,20240225,20240303131500,026,026,02,1,10,1,10,0.5249343832021,,,,,,,,20240303131500,https://easternmirrornagaland.com/majority-of-apps-yet-to-be-relisted-on-google-play-industry-body/
1161438059,20240303,20240303131500,043,043,04,1,2,1,2,-2.17729393468118,United States,US,US,,39.828175,-98.5795,US,20240303131500,https://www.aa.com.tr/en/middle-east/south-african-official-says-western-countries-cannot-speak-about-human-rights-/3153971
1161438062,20240303,20240303131500,014,014,01,1,5,1,5,-1.2207527975585,Australia,AS,AS,,-25,135,AS,20240303131500,https://www.afr.com/technology/customers-may-hate-supermarket-anti-theft-tech-but-investors-don-t-20240229-p5f8v7
1161438064,20240303,20240303131500,036,036,03,1,5,1,5,0,Malaysia,MY,MY,,2.5,112.5,MY,20240303131500,https://dailyexpress.com.my/news/229882/govt-considering-new-mh370-search/
1161438065,20240303,20240303131500,040,040,04,1,8,1,8,2.02479338842975,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,20240303131500,https://english.news.cn/20240303/ab7f600ec4334346b1c48422df8501e7/c.html
1161438066,20240303,20240303131500,042,042,04,1,4,1,4,3.46766635426429,"Qinghai, Guizhou, China",CH,CH18,13069,25.8083,106.075,-3836054,20240303131500,https://english.news.cn/20240303/7651b1e5486c414294519516ab3d3fb6/c.html
1161438072,20240303,20240303131500,190,190,19,4,3,1,3,-2.54777070063694,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20240303131500,https://www.wbiw.com/2024/03/03/isp-remembers-fallen-master-trooper-james-r-bailey/
1161438075,20240303,20240303131500,042,042,04,1,3,1,3,0.0661813368630102,"Gulf Of Mexico, Louisiana, United States",US,USLA,,29.1869,-89.9367,558730,20240303131500,https://www.americanpress.com/2024/03/03/giving-away-the-future-billions-in-itep-incentives-failed-to-grow-jobs-in-la-group-says/
1161438081,20240303,20240303131500,040,040,04,1,4,1,4,0.18281535648994,"Berwickshire, Scottish Borders, The, United Kingdom",UK,UKT9,40173,55.75,-2.5,-2589772,20240303131500,https://www.express.co.uk/news/politics/1873152/bbc-scottish-tories-douglas-ross-interview
1161438082,20240303,20240303131500,110,110,11,3,4,1,4,-4.50704225352113,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,20240303131500,https://www.northernirelandworld.com/news/people/northern-ireland-driving-offences-heres-where-most-are-likely-to-take-place-4540869
1161438084,20240303,20240303131500,130,130,13,3,3,1,3,-2.20183486238532,Ghana,GH,GH,,8,-2,GH,20240303131500,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Passing-the-anti-LGBT-Bill-with-bring-repercussions-Gabby-Otchere-Darko-warns-1919727
1161438085,20240303,20240303131500,036,036,03,1,2,1,2,0.87336244541485,"Homa Bay, Nyanza, Kenya",KE,KE07,18585,-0.527309,34.4571,-2246017,20240303131500,https://www.kenyans.co.ke/news/98221-kiharu-mp-ndindi-nyoro-jets-bondo-after-ruto-raila-meeting-uganda
1161438086,20240303,20240303131500,040,040,04,1,10,1,10,1.16707616707617,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20240303131500,https://ummid.com/news/2024/march/03-03-2024/northeast-india-connectivity-via-bangladesh-can-be-game-changer.html
1161438087,20240303,20240303131500,050,050,05,1,6,1,6,-2.78174037089872,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39,35,-735281,20240303131500,https://www.aa.com.tr/en/asia-pacific/profile-shehbaz-sharif-pakistan-s-new-prime-minister/3153991
1161438088,20240303,20240303131500,112,112,11,3,10,1,10,-3.34538878842677,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20240303131500,https://www.bbc.com/news/world-europe-68456231
1161438090,20240303,20240303131500,036,036,03,1,6,1,6,1.11982082866742,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20240303131500,https://www.afr.com/policy/foreign-affairs/expect-asean-to-be-asean-20240302-p5f9b3
1161438103,20240303,20240303131500,130,130,13,3,10,1,10,2.13523131672598,,,,,,,,20240303131500,https://finance.yahoo.com/news/blackrocks-nyse-blk-shareholders-receive-122952597.html
1161438104,20240303,20240303131500,031,031,03,1,10,1,10,-2.04081632653062,"Segaliud, Sabah, Malaysia",MY,MY16,37420,5.7461,117.871,11132184,20240303131500,https://dailyexpress.com.my/read/5485/nature-s-impact-on-electricity/
1161438105,20240303,20240303131500,036,036,03,1,1,1,1,-1,"Helsinki, Eteläuomen Läi, Finland",FI,FI13,16230,60.1756,24.9342,-1364995,20240303131500,https://www.wftv.com/news/world/medical-plane/Y4QIL76X6RBZROOX2KZAPIDK5Y/
1161438108,20240303,20240303131500,033,033,03,1,10,1,10,2.94464075382804,,,,,,,,20240303131500,https://aninews.in/news/national/general-news/new-hospitals-in-badrinath-kedarnath-for-chardham-yatra-uttarakhand-health-secretary20240303182044/
1161438109,20240303,20240303131500,173,173,17,4,2,1,2,-4.11764705882353,"Kivu, Sud, Rwanda",RW,RW15,21997,-2.631,29.5048,10482168,20240303131500,https://www.africanews.com/2024/03/03/sadc-army-chiefs-visit-goma-amid-clashes-between-drc-army-and-rebels/
1161438112,20240303,20240303131500,042,042,04,1,5,1,5,4.25138632162661,"Dragon Canyon, Utah, United States",US,USUT,,39.7855,-109.075,1427469,20240303131500,https://etvnews.com/green-river-rocks-2/
1161438122,20240303,20240303131500,100,100,10,3,10,1,10,-4.26439232409381,"Oyo State, Oyo, Nigeria",NI,NI32,191166,8,4,-2024630,20240303131500,https://theeagleonline.com.ng/miyetti-allah-seeks-igbohos-arrest-over-threat-to-fulani/
1161438123,20240303,20240303131500,130,130,13,3,4,1,4,-1.07015457788347,"Kedah, Kelantan, Malaysia",MY,MY03,37360,5.48333,102.1,-2403052,20240303131500,https://dailyexpress.com.my/read/5483/inciting-hatred-under-freedom-of-expression/
1161438129,20240303,20240303131500,070,070,07,2,4,1,4,-2.32558139534884,"Mbarara District, Mbarara District, Uganda",UG,UGB2,18585,-0.530795,30.5856,9050743,20240303131500,https://www.iol.co.za/sunday-tribune/news/conserving-africas-cranes-b0811111-3ea3-4dae-b407-8dbbb45446a9
1161438137,20240303,20240303131500,042,042,04,1,2,1,2,-3,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20240303131500,https://www.malaymail.com/news/money/2024/03/03/iran-to-reach-13-billion-cubic-metres-of-gas-output-a-day-in-five-years-minister-says/121234
1161438138,20240303,20240303131500,043,043,04,1,10,1,10,3.6096256684492,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20240303131500,https://dailyexpress.com.my/news/229881/anwar-on-maiden-official-visit-to-australia-from-today/
1161438141,20240303,20240303131500,080,080,08,2,10,1,10,3.75782881002088,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20240303131500,https://www.bssnews.net/business/176679
1161438142,20240303,20240303131500,112,112,11,3,2,1,2,-2.73722627737226,Bangladesh,BG,BG,,24,90,BG,20240303131500,https://www.india.com/news/india/pm-modis-policies-finished-small-businesses-leading-to-mass-unemployment-rahul-gandhi-6761536/
1161438165,20240303,20240303131500,010,010,01,1,4,1,4,0,"Arkansas, United States",US,USAR,,34.9513,-92.3809,AR,20240303131500,https://www.wsgw.com/millions-of-americans-are-caregivers-this-support-group-aims-to-help/
1161438166,20240303,20240303131500,010,010,01,1,20,2,20,2.48401916603621,Ecuador,EC,EC,,-2,-77.5,EC,20240303131500,https://www.tickerreport.com/banking-finance/11735590/dundee-precious-metals-otcmktsdpmlf-stock-price-up-3-7.html
1161438170,20240303,20240303131500,071,071,07,2,10,1,10,1.7162471395881,"Salt Lake City, Utah, United States",US,USUT,,40.7608,-111.891,1454997,20240303131500,https://www.wkrb13.com/2024/03/03/extra-space-storage-nyseexr-downgraded-to-sell-at-stocknews-com.html
1161438173,20240303,20240303131500,051,051,05,1,5,1,5,3.10077519379845,Germany,GM,GM,,51.5,10.5,GM,20240303131500,http://insidefutbol.com/2024/03/03/he-didnt-stop-believing-ange-postecoglou-pleased-with-spurs-star/638509/
1161438175,20240303,20240303131500,020,020,02,1,3,1,3,3.96946564885496,"Tijani, Oyo, Nigeria",NI,NI32,191247,7.31083,3.77083,402165,20240303131500,https://www.thisdaylive.com/index.php/2024/03/03/osoba-pave-way-for-my-emergence-to-become-traditional-ruler-of-egbaland-says-oba-gbadebo
1161438184,20240303,20240303131500,010,010,01,1,3,1,3,-4.64135021097046,Canada,CA,CA,,60,-96,CA,20240303131500,https://www.ansa.it/english/news/politics/2024/03/03/relations-with-mattarella-excellent-says-meloni_2b32cc60-762f-4fb8-ae6f-c092270e90ed.html
1161438190,20240303,20240303131500,013,013,01,1,4,1,4,-0.70422535211268,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20240303131500,http://www.uniindia.com/~/china-to-continue-efforts-to-resolve-ukrainian-crisis/World/news/3154686.html
1161438199,20240303,20240303131500,173,173,17,4,10,2,10,-4.4949494949495,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20240303131500,https://english.news.cn/20240303/f9e59df21b0c4acfa0dc792fa94f3697/c.html
1161438208,20240303,20240303131500,051,051,05,1,4,1,4,5.55555555555556,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20240303131500,https://english.news.cn/20240303/503841262c2947009e101b323a0537b2/c.html
1161438229,20240303,20240303131500,073,073,07,2,4,1,4,-6.56716417910448,"Jawzjan, Jowzjan, Afghanistan",AF,AF31,3575,36.8333,65.8333,-3378342,20240303131500,https://themedialine.org/headlines/loss-of-life-and-livestock-15-dead-as-deadly-winter-storms-strikes-afghanistan/
1161438232,20240303,20240303131500,141,141,14,3,10,1,10,-4.45026178010471,"Port-Au-Prince, Ouest, Haiti",HA,HA11,17198,18.5392,-72.335,-70311,20240303131500,http://www.koreatimes.co.kr/www/world/2024/03/501_369909.html
1161438233,20240303,20240303131500,173,173,17,4,3,1,3,-1.85185185185185,"Kigali, (RW09), Rwanda",RW,RW09,21996,-1.95361,30.0606,-2181358,20240303131500,https://www.therwandan.com/the-path-to-rwandas-2024-elections-a-critical-perspective-by-gustave-mbonyumutwa/
1161438234,20240303,20240303131500,036,036,03,1,10,1,10,2.82485875706214,"Faridabad, Haryana, India",IN,IN10,70265,28.4333,77.3167,-2095578,20240303131500,https://aninews.in/news/world/asia/india-to-train-maldivian-judicial-custom-officers-to-strengthen-capacity-building20240303175320/
1161438248,20240303,20240303131500,051,051,05,1,4,1,4,-3.5548686244204,"Springfield, Missouri, United States",US,USMO,MO077,37.2153,-93.2982,735864,20240303131500,https://jonathanturley.org/2024/03/03/recalibrating-colonel-brocks-sentence-d-c-circuit-ruling-for-j6-rioter-could-impact-hundreds-of-cases/comment-page-1/
1161438255,20240303,20240303131500,051,051,05,1,3,1,3,-9.71428571428576,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20240303131500,https://sana.sy/en/?p=326512
1161438263,20240303,20240303131500,012,012,01,1,3,1,3,-1.32953466286799,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20240303131500,https://www.newsday.com/news/nation/super-tuesday-presidential-primary-democracy-voters-g15979
1161438269,20240303,20240303131500,186,186,18,4,10,1,10,-11.5079365079365,France,FR,FR,,46,2,FR,20240303131500,https://www.rfi.fr/en/africa/20240303-burkina-faso-prosecutor-says-around-170-executed-in-attacks-on-villages
1161438277,20240303,20240303131500,114,114,11,3,7,1,7,-0.94240837696335,Germany,GM,GM,,51.5,10.5,GM,20240303131500,https://supplychaindigital.com/sustainability/last-years-supply-chain-esg-trends-carry-into-2024
1161438278,20240303,20240303131500,070,070,07,2,2,1,2,-7.38461538461538,Germany,GM,GM,,51.5,10.5,GM,20240303131500,https://menafn.com/1107927854/News-agency-reports-German-French-leaders-not-being-at-same-page
1161438281,20240303,20240303131500,020,020,02,1,2,1,2,-0.27472527472528,Dominican Republic,DR,DR,,19,-70.666667,DR,20240303131500,https://dominicantoday.com/dr/local/2024/03/03/dominican-republic-advises-airlines-to-avoid-connections-to-haiti/
1161438286,20240303,20240303131500,020,020,02,1,2,1,2,0.4149377593361,Dominican Republic,DR,DR,,19,-70.666667,DR,20240303131500,https://dominicantoday.com/dr/local/2024/03/03/anamars-manager-on-whale-sighting-in-santo-domingos-malecon-its-nothing-new/
1161438289,20240303,20240303131500,070,070,07,2,10,1,10,-0.1669449081803,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20240303131500,https://www.wlns.com/news/michigan/how-much-u-p-cities-are-getting-for-having-pot-shops-in-2023-and-what-some-plan-to-do-with-it/
1161438302,20240303,20240303131500,020,020,02,1,2,1,2,-3.09065934065934,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20240303131500,https://www.theguardian.com/us-news/2024/mar/03/steve-bannon-trump-maga-2024-election
1161438304,20240303,20240303131500,011,011,01,1,10,1,10,-0.87719298245614,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20240303131500,http://www.koreatimes.co.kr/www/world/2024/03/501_369911.html
1161438311,20240303,20240303131500,193,193,19,4,15,1,10,-1.20300751879699,Finland,FI,FI,,64,26,FI,20240303131500,https://www.americanrifleman.org/content/european-countries-see-rise-in-firearm-training-ownership/
1161438322,20240303,20240303131500,013,013,01,1,10,1,10,-1.88679245283019,"Cumbria, Cumbria, United Kingdom",UK,UKC9,40102,54.5833,-2.83333,-2593896,20240303131500,https://www.newsandstar.co.uk/news/24156895.cntw-provides-average-non-clinical-support-disabled-patients/
1161438338,20240303,20240303131500,010,010,01,1,5,1,5,-5.65610859728507,Guinea,GV,GV,,11,-10,GV,20240303131500,https://www.ladbible.com/news/animals/guinea-pig-abandoned-london-underground-canning-town-station-046292-20240303
1161438342,20240303,20240303131500,012,012,01,1,10,2,10,-0.66445182724252,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20240303131500,https://www.bignewsnetwork.com/news/274144674/big-bullies-dont-provide-usd-45-bn-eam-jaishankar-responds-sharply-to-barb-at-book-launch-event
1161438343,20240303,20240303131500,012,012,01,1,10,1,10,-0.96153846153846,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20240303131500,https://www.dailyexcelsior.com/paks-newly-elected-pm-shehbaz-rakes-up-kashmir-issuer-pledges-to-improve-ties-with-all-leading-nations-including-neighbours/
